annotation_id	lineage	busco_count	complete	single	duplicated	fragmented	missing
7c879f5a643cb9ff3c167da22a2a77a2	eukaryota_odb12	129	95.3	94.6	0.8	3.1	1.6
0409674e6dadf3656859f747d8c81e21	eukaryota_odb12	129	88.4	86.8	1.6	6.2	5.4
81e3b335a93f06156e76747273bd73ab	eukaryota_odb12	129	89.9	88.4	1.6	7.0	3.1
8573b99ce87c074b71aeb7ce5166c97d	eukaryota_odb12	129	96.9	95.3	1.6	0.8	2.3
8c7e157e1c48f33a3034cfd491f15e8b	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
8e78864eb8780c05e4abf72824ba72e5	eukaryota_odb12	129	90.7	90.7	0.0	8.5	0.8
8fa81721dd50c25f360b4c90b45e7b17	eukaryota_odb12	129	96.9	91.5	5.4	3.1	0.0
97c805c62fa1c84041aae4b0de759d8e	eukaryota_odb12	129	95.3	95.3	0.0	1.6	3.1
aab089046e8c5d8dbf9e31c9d6e0a090	eukaryota_odb12	129	99.2	95.3	3.9	0.8	0.0
af4d6cac757fc222c58eb218eb6ce5ac	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
b02820e74905b662fd6ca38693ec52ca	eukaryota_odb12	129	88.4	82.9	5.4	6.2	5.4
b14663001d49b7858ed9ca6c7955b98f	eukaryota_odb12	129	96.9	95.3	1.6	2.3	0.8
0d8e7b63a615e1e1a86c54193558e862	eukaryota_odb12	129	98.4	96.1	2.3	1.6	0.0
b150296659d371a4ea08480deedd4d45	eukaryota_odb12	129	96.1	93.8	2.3	3.1	0.8
b37b2971b7cd2eedaa414631367d751b	eukaryota_odb12	129	90.7	89.9	0.8	4.7	4.7
c4e16c42007271e1ffbad6ada8c4539e	eukaryota_odb12	129	96.1	95.3	0.8	1.6	2.3
c57142b5dded9824db95ee07d78f4ef9	eukaryota_odb12	129	97.7	96.1	1.6	2.3	0.0
ccb0d61de40f693db4cb20f361ff3b68	eukaryota_odb12	129	98.4	93.8	4.7	1.6	0.0
cfa57afc41cb83705456be82889b0169	eukaryota_odb12	129	98.4	98.4	0.0	0.0	1.6
dd3612c82a73a0b940127d4c77a008f6	eukaryota_odb12	129	93.0	91.5	1.6	3.9	3.1
e00e0c44028d5ec3b13c3571000efa78	eukaryota_odb12	129	96.1	96.1	0.0	0.0	3.9
1086717a4bf757cb4e155f42fa1d7a8b	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6
e02300eda30ae13df214673b26bb30c0	eukaryota_odb12	129	93.8	93.0	0.8	5.4	0.8
e3a7e5598ca54e3f7a5b10e4fdc2b226	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
e77cec72960c44757c960f661c64b819	eukaryota_odb12	129	82.2	81.4	0.8	8.5	9.3
eee2be6bfce1777ce56f939474dce38d	eukaryota_odb12	129	93.8	87.6	6.2	4.7	1.6
f3a5c37455429723b0a151281107210d	eukaryota_odb12	129	89.1	87.6	1.6	4.7	6.2
f4289e2f52d0e3acd6c0462ade0dd004	eukaryota_odb12	129	97.7	95.3	2.3	2.3	0.0
f4828ca09ae0f3ff11a7fd2e6ba57b70	eukaryota_odb12	129	96.9	59.7	37.2	3.1	0.0
ff09e313982439033d5b736863c0a9f6	eukaryota_odb12	129	98.4	98.4	0.0	0.0	1.6
193d67cd8614e322e56ceb47e8166df0	eukaryota_odb12	129	94.6	93.0	1.6	3.1	2.3
19b08bdd5cb99243dc1cb923b0272ed7	eukaryota_odb12	129	97.7	94.6	3.1	2.3	0.0
1d07b2966158f7a1f81d3b7721c09822	eukaryota_odb12	129	99.2	92.2	7.0	0.8	0.0
230d17d34f6bf37c6a45dd49f2ea924c	eukaryota_odb12	129	98.4	93.8	4.7	0.8	0.8
267f6da0c23149f48f338be2445595c3	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
04cf397416c74db8b1ccf19fead0ea89	eukaryota_odb12	129	83.7	83.7	0.0	7.8	8.5
099d0575b1e6ec38c99147b4521498fb	eukaryota_odb12	129	93.8	93.0	0.8	2.3	3.9
0e3af818c2fb233c5b8cae155920efbe	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
12b38ae7b3b79f0e503edea0b2ec14c8	eukaryota_odb12	129	96.1	95.3	0.8	3.1	0.8
1bb5abc8a1c9b90986ff687516b8a2dc	eukaryota_odb12	129	98.4	96.1	2.3	1.6	0.0
1fe550106c1e11f9fce42659bf9423df	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
24b5c97be3fad7b6fa0484b4645bb10b	eukaryota_odb12	129	96.9	93.8	3.1	3.1	0.0
292ad0deed901f8144c6a27f6f4f324b	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
2d5ea3c5279e6a1fd266c974b6ff32b5	eukaryota_odb12	129	79.8	76.7	3.1	8.5	11.6
319a6cd1fddca7cbd1a188bb56880765	eukaryota_odb12	129	90.7	90.7	0.0	5.4	3.9
3694bf885b6b64d3c099a94e9116356e	eukaryota_odb12	129	100.0	89.1	10.9	0.0	0.0
3b2f604b290ae177c418c529ede4af27	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
3fe1e6ef0a6e8e81cee6da4a02893b77	eukaryota_odb12	129	83.7	80.6	3.1	10.1	6.2
44716c0337a03e57d926d3022723cb26	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
491b8da1417885c4edba41affc0dbd00	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8
52343d020c37e38ff1090be811d3b600	eukaryota_odb12	129	97.7	96.9	0.8	2.3	0.0
5648f546b5941a6c6efa4476a94e4832	eukaryota_odb12	129	59.7	59.7	0.0	20.2	20.2
5a96007f53c2b62e8361a8aecc8c960a	eukaryota_odb12	129	92.2	88.4	3.9	6.2	1.6
5ef9bacd71280f2db6ac7bbe69110586	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
6374cba028145a3443953e27ab49c61a	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0
67a8e16746fd56c9abadd7d9f7ab138e	eukaryota_odb12	129	100.0	97.7	2.3	0.0	0.0
6befa8235c3805cdd7270d3135846296	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
75594548fc0d964136378e2d0bfca2a6	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0
79d42c3a5d6b30ba2696362b2d886e87	eukaryota_odb12	129	89.1	86.8	2.3	5.4	5.4
7ea04ca52873906d703c637d3cf2f10e	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
8317c5eff1c1b33b3fa8ee28a72dcdc9	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
87d184b8823bdba550c925ac4e08a51f	eukaryota_odb12	129	8.5	8.5	0.0	3.1	88.4
8bf5d3c67dcab35250ec79f7a47de163	eukaryota_odb12	129	90.7	89.9	0.8	7.8	1.6
94e879003fb6657d323bfe0aaea2f3a8	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
99032dd24eb987847ab3f80e907aa978	eukaryota_odb12	129	94.6	93.8	0.8	4.7	0.8
a1f346dfaff0abb2b1d01f3d4f171ddf	eukaryota_odb12	129	89.9	88.4	1.6	8.5	1.6
a5d31b0c16e3016530ca55d139c9da0e	eukaryota_odb12	129	72.9	72.1	0.8	4.7	22.5
aa4c2212c1b91c37ce1639cfcf16bea3	eukaryota_odb12	129	93.8	93.8	0.0	4.7	1.6
aec67655f9f086284d234d051328d7c9	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
b2f14af4d87e8ea99caf63e526ab5bfe	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
b73d0e34e4e6ea419a3b58aa2bd61ca8	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
bbaa52b443609d4b7ed8bb17ef79f7f4	eukaryota_odb12	129	79.1	79.1	0.0	11.6	9.3
c4ff8c67c32dd170e869028bd341d465	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
c91199dbd9f935bd190e8dcd25bed876	eukaryota_odb12	129	87.6	86.8	0.8	3.9	8.5
cd510174113561a2dd0e20a067855fdb	eukaryota_odb12	129	85.3	85.3	0.0	10.1	4.7
d1bcfd57670527dd47073e38fd215d2f	eukaryota_odb12	129	96.1	91.5	4.7	1.6	2.3
d69f244728e1d962a151e87ae74e5c75	eukaryota_odb12	129	82.2	82.2	0.0	8.5	9.3
da7d48900fd7c6d7d5144580c64b51c6	eukaryota_odb12	129	96.9	96.9	0.0	1.6	1.6
df240ef3d3f3ecd96a543ed881681d1b	eukaryota_odb12	129	95.3	95.3	0.0	3.1	1.6
e7acf59dc40112156b604bff638668e8	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0
ec60883b695120029840f677b862f655	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8
f05d6ab77a6dd9a75e699d0884384c63	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
f4573fa3d6484699cbe793f270adeb67	eukaryota_odb12	129	89.1	89.1	0.0	5.4	5.4
f884f95b96b92b3eac5998edf734c573	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
fca6bb7e355747cb1117d4a98bd7fbad	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
0010f151b254fc1827eac1f5685f477b	eukaryota_odb12	129	93.0	90.7	2.3	6.2	0.8
04d2671423ddbd6e01baff039495c2ea	eukaryota_odb12	129	97.7	96.1	1.6	0.8	1.6
09a1fe18dfc2d04bef1fc651894d2ec4	eukaryota_odb12	129	86.8	86.0	0.8	10.9	2.3
0e3d942d121c264887368e6bcfc83ca9	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
12b4956108c5e4b6914de827320c4614	eukaryota_odb12	129	84.5	84.5	0.0	10.9	4.7
16d8ca4cf464b496ca1acfd1d90cb5f0	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8
24be5bc7d225cb1476ad34b139868d2a	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
2932746fcc526b6c8e695dcb2b41b991	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
2d65de4ccf80bcddf9931063864327f6	eukaryota_odb12	129	87.6	84.5	3.1	6.2	6.2
319c1f281122b6533b267b1428b7a817	eukaryota_odb12	129	96.9	96.1	0.8	0.8	2.3
369569803ff079f9ae1376caf6d3279f	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
3b3047865d9bd10343643e9648318bbb	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
491c9da92ceb53a40ecc41c2ea526710	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
4d8de6c5ee25db03f67dca07be89ade8	eukaryota_odb12	129	90.7	88.4	2.3	3.9	5.4
523734dc945b0519418f038ebdb99bd5	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0
56512debe745712c6428271b9a3f3d1a	eukaryota_odb12	129	96.9	96.1	0.8	1.6	1.6
5a999340c1d75a2316f9494dbc8718e5	eukaryota_odb12	129	99.2	38.0	61.2	0.0	0.8
5efaba82f44b925b8777736df696a28e	eukaryota_odb12	129	93.0	91.5	1.6	5.4	1.6
637cb3da4ed689a2906677f3af451dee	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8
67a9f382a921dbffb8f19a1e62d8a706	eukaryota_odb12	129	56.6	52.7	3.9	17.8	25.6
6bf2c1fe4a0038f4652c4eff7886a1f5	eukaryota_odb12	129	92.2	89.9	2.3	3.1	4.7
7096cf2b33c51614b366adb9078034de	eukaryota_odb12	129	95.3	95.3	0.0	3.1	1.6
755fb1d79d2f2450f52826be15cf5d6b	eukaryota_odb12	129	100.0	7.8	92.2	0.0	0.0
7ea119fed2ba8f5a18033753923bf6c3	eukaryota_odb12	129	93.8	93.0	0.8	3.1	3.1
8324fcffa907c0a1277a492e621b1966	eukaryota_odb12	129	99.2	96.9	2.3	0.8	0.0
87d7442cd388d0c519e33627970d1c35	eukaryota_odb12	129	96.1	96.1	0.0	3.1	0.8
8c011647001408e0edc10ba6e2b98cc6	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
94e9ab525e26ef873f29aad1509fd706	eukaryota_odb12	129	96.9	96.1	0.8	1.6	1.6
9909cfb5f0a5dee5f396f58d11a640e6	eukaryota_odb12	129	85.3	85.3	0.0	8.5	6.2
9db1368ab557d619d8bdd7c9e7cad78f	eukaryota_odb12	129	93.8	92.2	1.6	3.1	3.1
a1f491022d1e4ff8e9183e83c7f5796c	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
a5d3e633c30fbfcbd8c91c5da7047db3	eukaryota_odb12	129	98.4	83.7	14.7	0.8	0.8
aa4f00d8b5c95f8ef442e6c3da1a56df	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0
aec917731d229a72c39c7a764d95a93c	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
b2f2dc0102d333990667cc46a7b8def4	eukaryota_odb12	129	76.7	76.7	0.0	9.3	14.0
b73f125292e10043039c899380c8ed82	eukaryota_odb12	129	99.2	4.7	94.6	0.8	0.0
bbadde0bf9a21fd7e78958ee745d6df6	eukaryota_odb12	129	97.7	95.3	2.3	1.6	0.8
c0a7222702718e9f30240fdb7d18fcbb	eukaryota_odb12	129	89.9	89.9	0.0	5.4	4.7
c501300326f464c20aec301a72f40644	eukaryota_odb12	129	82.9	74.4	8.5	13.2	3.9
cd53463b326c9f696a845cdd2929eaf8	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0
d1bd591283b639cdab861045b709bc88	eukaryota_odb12	129	96.1	95.3	0.8	3.9	0.0
d6a04494da483c617829e1ded5f4c48d	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0
da81c776a5de0fd3239e4592ffef56c9	eukaryota_odb12	129	93.0	92.2	0.8	4.7	2.3
df24543be1f16917769844f833f4ef3f	eukaryota_odb12	129	94.6	89.9	4.7	4.7	0.8
e329c8ce6216b841937a4ebb08dc6108	eukaryota_odb12	129	94.6	85.3	9.3	4.7	0.8
e7b64987ed1d99f7458b6398c6dcd91b	eukaryota_odb12	129	95.3	94.6	0.8	4.7	0.0
ec61eea80159831edd5d289baaf85097	eukaryota_odb12	129	96.1	96.1	0.0	3.1	0.8
f063d419480fa06477769f9bb5858f58	eukaryota_odb12	129	100.0	96.9	3.1	0.0	0.0
f459052de78dcef508785e4b71aeed65	eukaryota_odb12	129	82.9	82.2	0.8	7.8	9.3
f885eeb802ac3e3cc388b3869bb110ed	eukaryota_odb12	129	95.3	91.5	3.9	3.1	1.6
fcad09ad8b2c0966e733df97c11d4c6e	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
003003d1dfdebce703f7185a54d0f2e1	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
05095a258f03dbc4b4978f1f84b92175	eukaryota_odb12	129	86.0	86.0	0.0	7.8	6.2
09bce2a595fbe5816c92ad856b7a678d	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
0e5fe3c116688b1e62e43ad61b69e7e7	eukaryota_odb12	129	97.7	90.7	7.0	1.6	0.8
12d1ced15a5b42dbc137672d77f0c1b0	eukaryota_odb12	129	69.0	68.2	0.8	21.7	9.3
1703591032f3ff3ccd2c266caf28a114	eukaryota_odb12	129	93.8	93.8	0.0	3.1	3.1
1bd24f79da7b54eae11e7012b0d63b2e	eukaryota_odb12	129	99.2	98.4	0.8	0.0	0.8
2008fae2c5c290b62e48da05bc9b6f5f	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
24d84c1cbe1235564a925e6e9a020ddd	eukaryota_odb12	129	79.8	79.1	0.8	12.4	7.8
295d908344bb35e4319279097d463b0d	eukaryota_odb12	129	96.1	96.1	0.0	3.9	0.0
2d81c1aabae98da0eeef32c798f8bdb0	eukaryota_odb12	129	96.1	94.6	1.6	3.1	0.8
31bc440eb6aca2b848dd086855dc5818	eukaryota_odb12	129	93.0	76.7	16.3	6.2	0.8
36b77aff2f1114a05f443b8eeaa62675	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8
3b710a04d9dd75f82271b40a2b1ad7e5	eukaryota_odb12	129	81.4	80.6	0.8	15.5	3.1
4014f7cd4bf3e8d5ebbb9c523e49e32f	eukaryota_odb12	129	90.7	89.9	0.8	9.3	0.0
449c70db30b8615c294ddf47c4577ea3	eukaryota_odb12	129	93.0	92.2	0.8	4.7	2.3
49586bde16e74d8c719f5c660d89c6a3	eukaryota_odb12	129	84.5	82.9	1.6	7.0	8.5
4da70c24dd58068feed873b57690ce4c	eukaryota_odb12	129	98.4	96.1	2.3	1.6	0.0
52611e76afbc9d0336a9757f533c67c6	eukaryota_odb12	129	54.3	54.3	0.0	12.4	33.3
5699ba63d46fd6ebc26043981502e19f	eukaryota_odb12	129	86.0	86.0	0.0	10.1	3.9
5ac14a0300144248d893503a95c5c052	eukaryota_odb12	129	99.2	97.7	1.6	0.8	0.0
5f168dd5b5a06e212146074af7c0cedc	eukaryota_odb12	129	97.7	96.1	1.6	2.3	0.0
63a169b2c3673ea5af1e6caa8598f31b	eukaryota_odb12	129	93.0	80.6	12.4	5.4	1.6
67d4c70d98ebeb69104ed2eee45c3495	eukaryota_odb12	129	97.7	96.9	0.8	0.8	1.6
70c0d47f5e45868e150787c497de9f39	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6
758a598d1360b16b39676548b2d1dd84	eukaryota_odb12	129	79.1	77.5	1.6	4.7	16.3
7ec914ddc0d20e4d1b72cd36d67df04e	eukaryota_odb12	129	99.2	96.9	2.3	0.8	0.0
835b8e12331cb2889fb5749410b0e397	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
8807aa1ef7ed1a4a7fb225f15d74c3c5	eukaryota_odb12	129	91.5	89.1	2.3	6.2	2.3
8c2720d04991460dd18311f2dde2f3d3	eukaryota_odb12	129	100.0	96.9	3.1	0.0	0.0
90a35f30676f7c435c19d81e32017ab7	eukaryota_odb12	129	70.5	69.0	1.6	10.9	18.6
94fd6f37aef06b0884f4c95b4fe97f1c	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
9939bc32759e3712dfdb333324ee3b5a	eukaryota_odb12	129	79.1	22.5	56.6	16.3	4.7
9dca7aef80ac11a48ccf4fcc8b408642	eukaryota_odb12	129	90.7	90.7	0.0	4.7	4.7
a20fc17a00f75eb76454705c8a3f8a34	eukaryota_odb12	129	84.5	73.6	10.9	10.1	5.4
a60ac0091af85e0d900871390c76126b	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
aa79f2abd2ff0fc2f1bb626201fecf52	eukaryota_odb12	129	96.1	96.1	0.0	1.6	2.3
aeecf312dbb505e850098c59f96bc29f	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
b320adf2dd6ec6c66ca45741f8498494	eukaryota_odb12	129	25.6	25.6	0.0	18.6	55.8
b761b6c1f395557aaa8614637be35824	eukaryota_odb12	129	89.9	89.9	0.0	6.2	3.9
bbd1c27518611136a10aa5238a774be0	eukaryota_odb12	129	84.5	83.7	0.8	5.4	10.1
c0c1d7f139597a8292a7dae1dee980a8	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
c537db764de7263ad6595e24ca976c43	eukaryota_odb12	129	85.3	85.3	0.0	9.3	5.4
c927bb9a76b3e05b705ea64b4ffe1d7c	eukaryota_odb12	129	96.1	50.4	45.7	2.3	1.6
cd892710bdc382cba708bdfcf1869949	eukaryota_odb12	129	89.9	88.4	1.6	7.8	2.3
d1e5967c562efae4ceddb9525345a6a2	eukaryota_odb12	129	81.4	80.6	0.8	14.0	4.7
d6bc181dacee8aba4f09f6671501a271	eukaryota_odb12	129	91.5	89.1	2.3	7.0	1.6
dac0839535883d86a45764a167e503fd	eukaryota_odb12	129	99.2	95.3	3.9	0.8	0.0
df495d9b7b48dbaf3ad4552c4a39a1ca	eukaryota_odb12	129	93.0	92.2	0.8	3.9	3.1
e34f1f75a9a719acc26aa751f9cb0e68	eukaryota_odb12	129	97.7	89.9	7.8	1.6	0.8
e7d682b3eeb3e4a8e997aaddb12e33d2	eukaryota_odb12	129	72.1	71.3	0.8	5.4	22.5
ec966c26f2873088f24c25c0e75cfa5a	eukaryota_odb12	129	93.0	93.0	0.0	4.7	2.3
f0938e8ad0bcff3793db36bc679d548a	eukaryota_odb12	129	65.1	57.4	7.8	15.5	19.4
f480a1a1d1da5c42fb638f2851f018b6	eukaryota_odb12	129	1.6	1.6	0.0	4.7	93.8
f8a61e3ab66bef6b5eaf156605ca6088	eukaryota_odb12	129	85.3	84.5	0.8	7.8	7.0
fcd4c73bc41da6e7c0e5133350e46ebf	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8
01ca726a2e1354caa9fa82cb44447eeb	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0
0716b55a0858826ee249c2305e3f829b	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
0b723ff7b6a063c9c1a62482bf8ef169	eukaryota_odb12	129	69.0	24.8	44.2	27.1	3.9
1036e94c6bb855eed695f478729782e2	eukaryota_odb12	129	96.9	94.6	2.3	2.3	0.8
145bcf5b189fa9d9b6c7a59303960232	eukaryota_odb12	129	57.4	57.4	0.0	27.1	15.5
189719ca7bc89210b4d704b6121c8686	eukaryota_odb12	129	96.1	94.6	1.6	2.3	1.6
1d7690f6b468c1435f2ba93e876b745d	eukaryota_odb12	129	98.4	82.9	15.5	0.8	0.8
2186f5e76b92e07b7d708d9ccbc210ea	eukaryota_odb12	129	94.6	94.6	0.0	3.9	1.6
2abb5eb05b13e2a3e9fb1cfa3f06de9c	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
3381f422572e94a1296fa7676ecdf98f	eukaryota_odb12	129	85.3	84.5	0.8	7.8	7.0
383ea0acc4ef0bb759963c285d21975b	eukaryota_odb12	129	89.9	88.4	1.6	3.1	7.0
3d2ee5776ff209506483a08d5ad971cb	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
41682009fd3e2526307c5fa4e2fdfab1	eukaryota_odb12	129	55.0	54.3	0.8	14.0	31.0
465db0e9f31cf0d19abbbd4e08481cd9	eukaryota_odb12	129	91.5	90.7	0.8	5.4	3.1
4af9b1a5c1137890a73811007a21d6da	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
4f638ce50ec386f4075401d6d5ab7a2a	eukaryota_odb12	129	55.0	55.0	0.0	23.3	21.7
53df64009596084683a5a13a3eb7c4fe	eukaryota_odb12	129	64.3	64.3	0.0	18.6	17.1
5c948f8508b8cd0df6f024de60c10e29	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8
60b643e42cefde146ac414816fb33c37	eukaryota_odb12	129	38.0	38.0	0.0	27.9	34.1
6532642d926570cdf53a97173b2c48f4	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
6979c6a815aa5bdd03568f293442b13d	eukaryota_odb12	129	89.1	84.5	4.7	6.2	4.7
726012e1537075ba9c48da1bbccc1e85	eukaryota_odb12	129	96.1	96.1	0.0	1.6	2.3
774c938d78f47aaf8fd9ed7c938b7114	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0
7c1f393d9c02237102b427978cfaef2b	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
803fd70b9168643409bd297e4bd6b0bd	eukaryota_odb12	129	99.2	97.7	1.6	0.8	0.0
84ee70f5f088d66e4bc00486c4f103b9	eukaryota_odb12	129	89.9	86.0	3.9	7.0	3.1
897dc2f176cb984f6fbf3e13d827b4b0	eukaryota_odb12	129	83.7	83.7	0.0	5.4	10.9
8ddc8a388a0f2cb33700cc440d50d95e	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
923f1ae13e5fe0847d21a699ac4c598d	eukaryota_odb12	129	97.7	64.3	33.3	1.6	0.8
96ab789c8fdb393f506dc867f6d4af12	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
9ad93cd4ea070fa5724542c3bf36f7e9	eukaryota_odb12	129	90.7	89.9	0.8	3.1	6.2
9f1a189e78fb175e251116c5a30143bf	eukaryota_odb12	129	72.1	71.3	0.8	4.7	23.3
a3571a4b325884959015b86af491abc0	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
ac1216eefc46baba2465ddf8c1899c07	eukaryota_odb12	129	99.2	83.7	15.5	0.0	0.8
b054e94ee558f97f5550cf2074617bed	eukaryota_odb12	129	92.2	92.2	0.0	7.0	0.8
b4c7f460a5a222be2562a3be5c072744	eukaryota_odb12	129	89.1	82.9	6.2	7.0	3.9
b90133c85e042fdd8d79b2106cc27e6c	eukaryota_odb12	129	93.0	89.9	3.1	5.4	1.6
bd4d4143cefebdfd1cfb24473e3fee52	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6
c26608a17148f1b4516ef7a429fc7325	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
c6aa05736a1b73f2a668635462797e16	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
ca9140277bfaac64568ef475a8a88f52	eukaryota_odb12	129	92.2	91.5	0.8	4.7	3.1
cf031cc14088eec9b02be020e168f27c	eukaryota_odb12	129	8.5	8.5	0.0	7.8	83.7
d3935b877ecff7e620b8ef9d260a60cc	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
d82f9f006775f0f2d3c0a8d4bfb82575	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
dc726abaa05755cc38331b8ed8cccb59	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
e0b70399dc7fe4fa3c96ee10276d5b96	eukaryota_odb12	129	100.0	97.7	2.3	0.0	0.0
e994c9f5154258fdb310b05f8b2eaa0d	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
ee2abb9aed01367bddc22cc4da468bc4	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
f2024453ffde5862fd8577e0b1a0af38	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0
f61283b372bd70d1bee541881bf622c8	eukaryota_odb12	129	66.7	66.7	0.0	17.8	15.5
fa04b3ebdf254e3e36030281546322c3	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
fe53796ccfdc38c160ea48e9c05be320	eukaryota_odb12	129	91.5	72.1	19.4	7.0	1.6
01caed776ad8152766a6cccbdfad2bcc	eukaryota_odb12	129	97.7	97.7	0.0	0.8	1.6
0718dd379131ac00b6df88c0e1b5fe41	eukaryota_odb12	129	89.9	89.9	0.0	4.7	5.4
0b7868b4312b54078b864c3727122f1b	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
1037871ff2a7a3b0135aa678eced3d51	eukaryota_odb12	129	87.6	87.6	0.0	9.3	3.1
145eebc70a9c7dbb5949252e98c531ae	eukaryota_odb12	129	98.4	9.3	89.1	0.8	0.8
18a061239cbe93840c30d98cf384864a	eukaryota_odb12	129	94.6	94.6	0.0	3.9	1.6
1d7a323a9ccc520dc1dba53fd58466fd	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0
2190b41d7905a0f26946a9df913eb531	eukaryota_odb12	129	82.2	73.6	8.5	10.9	7.0
2683a717515cfcee3f41a11e6219c4bb	eukaryota_odb12	129	96.1	95.3	0.8	2.3	1.6
2ac15786bc766e3a42647fc14ba8c821	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0
2f5d26216100b3e5b1aac01d4f0e748d	eukaryota_odb12	129	50.4	48.8	1.6	8.5	41.1
3383cafd6003be95e38d0f2a0b7beb8b	eukaryota_odb12	129	85.3	85.3	0.0	7.0	7.8
383ef41e739b2e9a868589907ecaaa90	eukaryota_odb12	129	96.9	95.3	1.6	1.6	1.6
3d2f10edfaff30526fe787a82d29832a	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8
